run,classifier,uid,Acc.,Bal. Acc.,Kappa,duplicated
0,lda,1,0.8333333333333334,0.8333333333333333,0.6666666666666667,0
0,lda,2,0.5277777777777778,0.5277777777777778,0.05555555555555558,0
0,lda,3,0.9166666666666666,0.9166666666666666,0.8333333333333334,0
0,lda,4,0.7083333333333334,0.7083333333333333,0.41666666666666663,0
0,lda,5,0.5416666666666666,0.5416666666666666,0.08333333333333337,0
0,lda,6,0.6388888888888888,0.6388888888888888,0.2777777777777778,0
0,lda,7,0.6527777777777778,0.6527777777777778,0.3055555555555556,0
0,lda,8,0.9305555555555556,0.9305555555555556,0.8611111111111112,0
0,lda,9,0.8055555555555556,0.8055555555555556,0.6111111111111112,0
